seq_length,pct_hydrophobic,pct_polar,pct_charged_pos,pct_charged_neg,pct_special,subject_id,dataset,task,target,num_labels,primary_label
731,52.53,28.73,8.21,8.62,12.18,Q8BWC0,DeepLoc,classification,,2,Membrane
489,37.42,39.26,12.27,9.41,11.45,Q91XT6,DeepLoc,classification,,1,Nucleus
2007,40.01,31.99,12.76,13.0,14.35,Q6P5D8,DeepLoc,classification,,1,Nucleus
173,44.51,23.7,10.4,19.65,9.25,Q6PL11,DeepLoc,classification,,1,Nucleus
118,52.54,16.1,11.86,16.95,8.47,Q42403,DeepLoc,classification,,1,Cytoplasm
1067,39.83,30.93,9.18,11.9,18.37,A3BF39,DeepLoc,classification,,2,Membrane
356,40.17,33.71,10.96,11.8,18.54,Q12907,DeepLoc,classification,,3,Membrane
688,32.56,30.67,16.57,18.31,4.22,Q96NL6,DeepLoc,classification,,1,Cytoplasm
410,38.05,37.32,10.0,10.24,14.15,Q8IWB7,DeepLoc,classification,,1,Lysosome/Vacuole
400,38.0,35.5,10.75,11.75,15.25,Q96P53,DeepLoc,classification,,1,Lysosome/Vacuole
400,38.0,35.75,10.5,11.75,15.25,Q8BUB4,DeepLoc,classification,,2,Cytoplasm
244,42.62,29.51,18.03,8.2,12.3,P05737,DeepLoc,classification,,1,Cytoplasm
359,36.49,34.54,9.75,9.75,32.59,Q8CF90,DeepLoc,classification,,1,Nucleus
353,36.83,34.28,9.92,9.92,32.86,Q8NHW3,DeepLoc,classification,,1,Nucleus
361,36.29,34.9,9.7,9.7,32.13,D3ZNT6,DeepLoc,classification,,1,Nucleus
277,42.24,35.02,10.47,11.19,19.13,P69682,DeepLoc,classification,,2,Membrane
275,41.45,35.64,10.55,11.27,18.91,Q9CR95,DeepLoc,classification,,2,Membrane
323,37.77,32.51,10.53,10.84,23.84,P54842,DeepLoc,classification,,1,Nucleus
323,37.15,33.13,10.53,10.84,23.84,P54841,DeepLoc,classification,,1,Nucleus
510,41.96,31.96,11.76,12.94,16.67,Q8N2W9,DeepLoc,classification,,1,Nucleus
507,42.41,32.35,11.64,12.43,16.77,Q9JM05,DeepLoc,classification,,1,Nucleus
505,38.81,35.45,11.09,13.27,16.63,F1R4C4,DeepLoc,classification,,1,Nucleus
447,38.48,31.54,13.42,14.32,14.09,Q9FFQ0,DeepLoc,classification,,2,Membrane
350,51.43,33.71,7.43,6.0,9.43,Q9FIH5,DeepLoc,classification,,2,Membrane
521,37.43,35.89,12.67,12.28,13.44,Q8N6H7,DeepLoc,classification,,3,Membrane
396,40.4,33.33,11.87,10.35,16.92,Q99NI4,DeepLoc,classification,,1,Nucleus
193,38.34,30.05,11.92,19.17,7.25,Q14116,DeepLoc,classification,,2,Cytoplasm
329,54.1,23.71,11.25,6.99,18.54,K7K424,DeepLoc,classification,,2,Membrane
538,51.49,29.18,8.55,9.85,17.1,Q6XQN6,DeepLoc,classification,,1,Cytoplasm
264,33.33,26.89,16.67,18.94,8.71,Q9USM4,DeepLoc,classification,,2,Cytoplasm
519,41.81,26.2,13.1,17.34,10.21,O60749,DeepLoc,classification,,2,Membrane
360,37.78,30.28,12.5,18.06,7.5,Q5HZV9,DeepLoc,classification,,1,Nucleus
668,40.12,34.28,12.13,11.23,17.22,O08582,DeepLoc,classification,,1,Cytoplasm
669,39.76,34.68,12.11,11.21,17.04,D2XV59,DeepLoc,classification,,1,Cytoplasm
424,33.25,37.26,11.56,13.21,11.56,Q15916,DeepLoc,classification,,1,Nucleus
646,39.32,30.65,13.31,13.78,13.62,Q96BP3,DeepLoc,classification,,1,Nucleus
169,32.54,31.95,11.83,21.89,11.24,P35638,DeepLoc,classification,,2,Cytoplasm
168,30.95,33.93,13.1,21.43,10.12,P35639,DeepLoc,classification,,2,Cytoplasm
241,34.85,34.44,13.69,15.35,14.94,Q9FFF5,DeepLoc,classification,,1,Nucleus
395,36.96,29.87,15.44,15.7,11.9,O22806,DeepLoc,classification,,2,Cytoplasm
667,36.73,28.19,13.64,20.09,16.19,Q13438,DeepLoc,classification,,1,Endoplasmic reticulum
276,44.2,27.17,12.32,12.32,18.12,Q9UBP6,DeepLoc,classification,,1,Nucleus
444,43.24,31.08,10.59,11.26,17.57,Q9FIK0,DeepLoc,classification,,1,Cytoplasm
419,40.33,30.79,14.56,12.17,10.02,Q9GZS1,DeepLoc,classification,,1,Nucleus
614,27.36,42.18,12.21,12.7,20.68,Q07230,DeepLoc,classification,,1,Nucleus
707,37.48,34.09,10.33,16.27,16.69,Q6NZY4,DeepLoc,classification,,1,Nucleus
993,44.21,32.83,10.17,10.17,12.99,Q8N766,DeepLoc,classification,,2,Membrane
325,45.54,37.54,8.62,7.08,20.92,Q68FY1,DeepLoc,classification,,2,Membrane
326,44.79,38.34,8.59,7.06,21.17,Q8NFH5,DeepLoc,classification,,2,Membrane
820,38.41,34.39,11.34,13.17,13.17,Q9D5S7,DeepLoc,classification,,1,Cytoplasm
229,50.22,31.44,7.86,8.73,14.85,Q94EG3,DeepLoc,classification,,1,Extracellular
381,35.7,29.92,12.86,19.95,9.45,Q7Z6M4,DeepLoc,classification,,1,Mitochondrion
152,31.58,19.74,19.74,28.29,8.55,Q95PA1,DeepLoc,classification,,1,Cytoplasm
65,36.92,35.38,13.85,10.77,10.77,P0DQJ0,DeepLoc,classification,,1,Extracellular
403,39.95,28.78,16.63,12.66,8.44,Q7L0Y3,DeepLoc,classification,,1,Mitochondrion
404,46.04,28.47,11.39,12.87,15.35,Q9SA14,DeepLoc,classification,,1,Plastid
409,46.45,27.63,11.74,12.96,15.16,Q9FMT1,DeepLoc,classification,,1,Plastid
128,42.97,25.0,21.09,8.59,10.16,O60783,DeepLoc,classification,,1,Mitochondrion
197,38.58,28.43,10.15,19.8,10.66,Q8NBT2,DeepLoc,classification,,1,Nucleus
740,38.78,32.57,12.43,12.84,16.76,Q92499,DeepLoc,classification,,1,Cytoplasm
659,42.34,31.56,13.51,10.02,13.35,P28288,DeepLoc,classification,,2,Membrane
818,38.63,38.02,11.61,10.39,17.6,Q9STE8,DeepLoc,classification,,2,Membrane
186,44.09,35.48,11.29,8.06,13.98,Q9SEU8,DeepLoc,classification,,1,Plastid
213,30.52,39.91,11.27,13.62,12.68,Q500W4,DeepLoc,classification,,1,Cytoplasm
335,44.18,27.76,11.34,14.63,13.43,O76003,DeepLoc,classification,,1,Cytoplasm
337,43.62,27.89,11.28,14.54,13.95,Q9CQM9,DeepLoc,classification,,1,Cytoplasm
388,38.92,37.11,10.05,11.86,14.18,P17790,DeepLoc,classification,,2,Membrane
272,39.71,36.76,10.29,11.4,15.44,P17790-2,DeepLoc,classification,,2,Membrane
406,52.22,32.76,5.67,6.4,14.04,Q8WUD6,DeepLoc,classification,,2,Membrane
542,39.3,30.26,15.87,13.47,15.5,Q15554,DeepLoc,classification,,1,Nucleus
541,38.08,29.21,16.82,13.86,15.16,O35144,DeepLoc,classification,,1,Nucleus
333,33.93,45.35,10.21,7.21,23.42,Q9Y4X0,DeepLoc,classification,,1,Nucleus
223,38.57,33.18,11.66,16.14,18.39,O15173,DeepLoc,classification,,2,Nucleus
190,40.53,33.68,11.05,12.63,13.68,Q8N668,DeepLoc,classification,,4,Membrane
452,33.41,37.39,14.6,9.07,16.81,Q9NU63,DeepLoc,classification,,1,Nucleus
492,45.93,32.52,10.37,8.54,14.02,Q2TAA5,DeepLoc,classification,,1,Endoplasmic reticulum
421,41.57,32.3,13.06,11.88,14.49,P11310,DeepLoc,classification,,1,Mitochondrion
276,42.75,31.16,10.87,13.77,13.77,Q96B26,DeepLoc,classification,,2,Cytoplasm
665,41.05,37.29,9.77,9.92,23.76,Q08274,DeepLoc,classification,,1,Nucleus
735,36.46,34.69,11.97,13.88,12.93,Q9UL63,DeepLoc,classification,,1,Cytoplasm
735,36.46,34.69,11.97,13.88,12.79,Q99PV3,DeepLoc,classification,,1,Cytoplasm
735,36.33,34.83,11.97,13.88,12.79,O89050,DeepLoc,classification,,2,Cytoplasm
1739,42.67,30.94,10.87,13.51,11.39,F4IXW2,DeepLoc,classification,,3,Membrane
677,37.96,33.38,10.78,14.62,14.77,Q15061,DeepLoc,classification,,1,Nucleus
677,37.22,32.79,11.67,15.66,13.0,Q6ZQL4,DeepLoc,classification,,1,Nucleus
402,38.31,29.6,16.92,12.19,15.67,Q8BKJ9,DeepLoc,classification,,1,Nucleus
400,37.5,30.75,17.25,11.75,15.0,Q9NRC8,DeepLoc,classification,,2,Cytoplasm
484,38.22,22.73,22.52,14.88,14.46,Q8BK35,DeepLoc,classification,,1,Nucleus
296,44.93,29.39,12.16,12.84,11.15,Q99836,DeepLoc,classification,,2,Cytoplasm
271,46.49,30.26,9.96,9.23,14.02,Q8IY95,DeepLoc,classification,,2,Membrane
142,38.03,28.17,11.97,19.72,7.75,O15514,DeepLoc,classification,,1,Nucleus
525,45.9,33.52,8.76,10.29,16.95,Q9BX70,DeepLoc,classification,,1,Cytoplasm
478,38.28,24.9,21.55,14.02,13.6,Q9NZM5,DeepLoc,classification,,1,Nucleus
665,42.56,29.17,14.59,11.88,15.49,Q14807,DeepLoc,classification,,1,Nucleus
612,37.91,31.54,13.4,15.03,14.54,Q9FGW5,DeepLoc,classification,,1,Nucleus
820,40.61,31.46,12.68,12.44,15.61,Q9QZK2,DeepLoc,classification,,1,Cytoplasm
1025,38.54,28.2,13.85,17.66,6.73,P33339,DeepLoc,classification,,1,Nucleus
1112,34.53,34.53,13.85,14.75,12.05,Q9GZR1,DeepLoc,classification,,1,Nucleus
305,40.66,32.79,10.82,11.8,19.34,Q9UJJ9,DeepLoc,classification,,2,Extracellular
153,47.71,24.18,12.42,15.03,15.03,Q9NX14,DeepLoc,classification,,2,Membrane
249,33.33,31.33,16.87,16.47,11.24,Q9UNL4,DeepLoc,classification,,1,Nucleus
249,33.73,30.92,16.87,16.47,11.24,Q8C0D7,DeepLoc,classification,,1,Nucleus
424,51.42,29.95,7.08,6.6,40.57,Q15427,DeepLoc,classification,,1,Nucleus
162,44.44,31.48,11.11,12.35,12.35,Q923V8,DeepLoc,classification,,1,Endoplasmic reticulum
312,45.51,28.53,11.86,12.82,15.38,Q15628,DeepLoc,classification,,1,Cytoplasm
605,26.78,41.49,17.52,8.93,15.21,O60765,DeepLoc,classification,,1,Nucleus
1217,46.34,33.36,9.12,8.46,17.17,Q2NKJ3,DeepLoc,classification,,1,Nucleus
277,43.68,28.88,11.91,11.91,12.27,Q9QX60,DeepLoc,classification,,1,Mitochondrion
380,51.58,28.42,8.16,8.95,20.0,Q00558,DeepLoc,classification,,2,Cytoplasm
1562,40.85,36.3,9.03,11.4,21.25,Q96JN8,DeepLoc,classification,,1,Cytoplasm
222,38.29,36.04,9.01,12.61,10.36,Q14406,DeepLoc,classification,,1,Extracellular
402,46.02,27.36,13.18,11.94,13.18,Q6EI12,DeepLoc,classification,,1,Plastid
546,39.19,30.59,15.93,11.72,20.51,Q8NG57,DeepLoc,classification,,1,Nucleus
178,41.57,29.21,8.43,17.98,15.73,O75607,DeepLoc,classification,,1,Nucleus
386,44.82,34.46,10.88,8.29,23.83,Q15109-10,DeepLoc,classification,,2,Membrane
475,40.84,29.89,12.63,14.32,10.95,Q8VD46,DeepLoc,classification,,1,Cytoplasm
250,35.6,34.8,14.0,11.6,10.8,O88630,DeepLoc,classification,,2,Membrane
250,36.4,34.0,14.0,11.6,10.4,Q62931,DeepLoc,classification,,2,Membrane
250,36.4,34.4,14.0,11.6,10.0,O08522,DeepLoc,classification,,2,Membrane
250,36.4,34.4,14.4,11.6,9.2,Q2TBU3,DeepLoc,classification,,2,Membrane
250,36.0,34.4,14.4,11.6,9.6,O95249,DeepLoc,classification,,2,Membrane
337,40.06,33.83,12.46,9.2,18.99,Q5HZG9,DeepLoc,classification,,1,Nucleus
655,42.44,35.42,10.53,9.47,12.82,Q62897,DeepLoc,classification,,2,Membrane
630,42.86,34.13,10.63,9.84,13.17,Q9Z0V2,DeepLoc,classification,,2,Membrane
630,42.86,34.13,10.63,9.84,13.17,Q63881,DeepLoc,classification,,2,Membrane
630,42.86,34.29,10.48,9.84,13.02,Q9NZV8,DeepLoc,classification,,2,Membrane
730,42.05,31.64,12.88,12.05,24.38,P52272,DeepLoc,classification,,1,Nucleus
690,41.45,31.01,13.62,12.61,22.9,Q62826,DeepLoc,classification,,1,Nucleus
315,41.9,31.11,7.62,16.51,13.02,Q6PD74,DeepLoc,classification,,1,Cytoplasm
442,43.44,31.22,11.76,11.09,17.87,Q8RWV8,DeepLoc,classification,,1,Nucleus
489,37.63,32.31,11.04,16.16,15.13,O94888,DeepLoc,classification,,1,Nucleus
677,38.26,33.97,12.11,12.7,12.41,Q8TAF3,DeepLoc,classification,,3,Cytoplasm
963,45.38,27.73,11.01,12.77,12.15,Q96HW7,DeepLoc,classification,,1,Nucleus
435,47.82,34.71,7.36,8.05,17.7,Q12794,DeepLoc,classification,,2,Extracellular
598,42.31,30.77,12.37,12.71,13.04,Q9D2N9,DeepLoc,classification,,2,Membrane
631,47.86,25.67,10.94,11.25,14.1,Q969Z0,DeepLoc,classification,,1,Mitochondrion
589,39.22,31.07,11.04,14.09,10.19,P0CJ43,DeepLoc,classification,,1,Plastid
534,46.07,29.21,11.05,11.61,16.29,C7A2A0,DeepLoc,classification,,1,Mitochondrion
2839,43.11,32.76,10.43,10.6,11.55,P21359,DeepLoc,classification,,1,Nucleus
624,45.51,31.41,9.78,11.22,16.51,Q6Z4U4,DeepLoc,classification,,2,Membrane
241,45.23,29.88,12.03,10.79,13.28,Q8GW78,DeepLoc,classification,,1,Plastid
651,43.63,30.88,10.6,11.21,14.44,Q94AY1,DeepLoc,classification,,1,Plastid
243,34.57,20.99,21.4,20.58,7.82,O95926,DeepLoc,classification,,1,Nucleus
349,49.28,31.23,8.02,9.46,15.47,Q38814,DeepLoc,classification,,4,Membrane
324,47.84,30.56,7.72,10.8,19.75,O22527,DeepLoc,classification,,1,Cytoplasm
509,41.85,33.2,10.61,12.77,12.38,Q0VDF9,DeepLoc,classification,,1,Cytoplasm
655,39.08,32.98,12.21,13.89,13.44,Q19537,DeepLoc,classification,,1,Nucleus
229,35.81,31.0,14.41,17.03,9.61,P80269,DeepLoc,classification,,2,Membrane
647,44.67,28.44,11.44,12.21,15.92,Q8NI60,DeepLoc,classification,,1,Mitochondrion
1446,43.08,35.55,8.23,9.75,14.04,Q7KIN0,DeepLoc,classification,,2,Membrane
305,39.34,35.74,16.07,6.89,18.03,P82191,DeepLoc,classification,,1,Plastid
792,30.93,38.64,12.37,11.49,16.29,Q8WXB4,DeepLoc,classification,,1,Nucleus
388,40.98,39.69,7.99,10.05,20.36,Q966V2,DeepLoc,classification,,1,Extracellular
166,42.17,35.54,10.24,9.64,21.08,Q9Y3C6,DeepLoc,classification,,1,Nucleus
529,39.51,28.17,13.99,14.74,13.61,Q3EBR6,DeepLoc,classification,,1,Plastid
523,40.15,37.86,10.9,9.75,14.53,P38697,DeepLoc,classification,,1,Cytoplasm
192,43.75,26.04,14.58,15.1,11.46,Q22038,DeepLoc,classification,,3,Membrane
193,41.45,25.91,15.54,16.06,12.44,P08134,DeepLoc,classification,,1,Cell membrane
193,42.49,25.39,15.03,16.06,12.95,P61586,DeepLoc,classification,,1,Cytoplasm
196,42.35,27.04,13.27,16.33,10.71,P62746,DeepLoc,classification,,4,Membrane
268,41.79,35.07,13.06,7.84,16.42,Q6UXV4,DeepLoc,classification,,2,Membrane
351,40.74,31.05,9.97,14.25,11.11,Q56X52,DeepLoc,classification,,2,Membrane
183,39.89,33.88,17.49,6.56,8.74,P82130,DeepLoc,classification,,1,Plastid
247,40.08,38.06,10.12,10.53,10.93,Q9S720,DeepLoc,classification,,1,Plastid
364,51.37,33.24,7.42,5.49,10.16,Q92633,DeepLoc,classification,,3,Membrane
232,54.31,32.76,8.19,3.88,15.95,Q9SRS3,DeepLoc,classification,,2,Membrane
293,42.66,33.11,11.26,10.92,13.99,Q8H7F6,DeepLoc,classification,,1,Plastid
420,44.05,29.05,13.81,11.9,11.43,Q5Z5B7,DeepLoc,classification,,2,Membrane
171,47.37,33.92,8.19,9.36,15.2,P11490,DeepLoc,classification,,2,Membrane
526,42.59,35.17,10.08,8.56,18.82,Q9Z0J5,DeepLoc,classification,,1,Mitochondrion
794,44.21,28.59,13.6,11.21,13.98,Q9FL59,DeepLoc,classification,,2,Membrane
166,29.52,24.1,18.67,24.7,10.24,Q8IZT9,DeepLoc,classification,,1,Nucleus
310,27.74,37.74,17.74,15.81,24.52,Q8RWN5,DeepLoc,classification,,1,Nucleus
663,51.73,31.67,6.33,7.99,12.07,Q5SWK7,DeepLoc,classification,,2,Membrane
483,42.65,30.23,12.42,12.63,12.01,Q9DGP9,DeepLoc,classification,,1,Cytoplasm
858,43.94,29.49,10.84,12.59,12.47,Q9ULT0,DeepLoc,classification,,1,Cytoplasm
406,40.89,27.34,14.78,15.02,9.11,F4J264,DeepLoc,classification,,1,Plastid
329,47.42,29.18,11.25,9.42,18.54,Q8H0M1,DeepLoc,classification,,2,Membrane
559,50.45,28.62,9.3,10.2,26.48,Q70KY4,DeepLoc,classification,,2,Cytoplasm
576,38.37,31.94,14.58,11.98,11.98,P52304,DeepLoc,classification,,1,Cytoplasm
256,41.8,37.11,8.2,11.72,13.67,A2RVK7,DeepLoc,classification,,2,Cytoplasm
329,44.38,28.88,10.03,15.2,9.73,Q0WTP1,DeepLoc,classification,,1,Cytoplasm
794,39.04,36.52,11.84,11.21,9.07,P39961,DeepLoc,classification,,1,Nucleus
99,48.48,30.3,12.12,9.09,16.16,Q9FNC9,DeepLoc,classification,,2,Membrane
247,41.7,29.55,12.55,13.77,12.15,O59806,DeepLoc,classification,,3,Endoplasmic reticulum
752,42.82,30.72,10.64,13.83,10.51,Q9LTB0,DeepLoc,classification,,4,Membrane
113,31.86,31.86,15.04,15.04,15.04,P50116,DeepLoc,classification,,2,Membrane
272,47.06,27.57,11.4,12.87,10.66,P35232,DeepLoc,classification,,5,Membrane
272,46.69,27.94,11.4,12.87,10.66,P67778,DeepLoc,classification,,4,Membrane
471,39.28,37.58,11.25,9.34,14.44,Q9MA46,DeepLoc,classification,,1,Plastid
186,39.25,31.18,14.52,13.44,5.91,P80703,DeepLoc,classification,,1,Extracellular
602,57.64,26.74,7.64,6.98,13.62,Q8WWT9,DeepLoc,classification,,2,Membrane
703,39.26,34.0,11.24,13.66,14.51,Q91VA3,DeepLoc,classification,,1,Golgi apparatus
703,39.4,33.29,11.38,13.8,14.65,Q78EJ9,DeepLoc,classification,,1,Cytoplasm
216,50.0,28.7,12.96,6.48,15.74,P42026,DeepLoc,classification,,2,Membrane
307,40.72,34.85,9.77,11.73,15.64,Q9NP79,DeepLoc,classification,,1,Cytoplasm
309,41.42,33.98,9.71,11.97,16.5,Q9CR26,DeepLoc,classification,,3,Membrane
600,46.0,31.0,10.0,10.33,13.67,Q5VW38,DeepLoc,classification,,2,Membrane
146,40.41,39.04,11.64,8.22,15.07,Q9FFZ6,DeepLoc,classification,,1,Plastid
817,35.86,42.72,10.53,7.34,17.01,Q9XTF3,DeepLoc,classification,,1,Cytoplasm
797,48.18,31.24,10.29,7.53,10.29,Q96PB1,DeepLoc,classification,,2,Membrane
187,38.5,29.41,15.51,12.83,15.51,Q9Y2Q9,DeepLoc,classification,,1,Mitochondrion
189,35.45,31.75,16.93,13.23,14.29,P82928,DeepLoc,classification,,1,Mitochondrion
180,45.0,26.67,12.78,13.33,16.67,Q96NT0,DeepLoc,classification,,1,Endoplasmic reticulum
349,49.0,27.51,10.32,11.46,13.75,Q8LIN5,DeepLoc,classification,,2,Membrane
775,43.48,27.87,12.39,12.9,14.71,P47897,DeepLoc,classification,,1,Cytoplasm
719,42.7,32.96,10.01,11.96,11.27,Q9H8H0,DeepLoc,classification,,1,Nucleus
520,40.96,34.04,9.04,12.5,15.77,O80396,DeepLoc,classification,,2,Cytoplasm
779,50.19,31.58,9.11,7.32,12.58,Q93ZY3,DeepLoc,classification,,2,Membrane
373,37.8,27.61,9.12,23.86,8.58,O17608,DeepLoc,classification,,1,Cytoplasm
913,36.04,34.5,14.57,12.38,11.72,Q9BXU7,DeepLoc,classification,,1,Nucleus
197,40.61,27.92,14.72,13.71,15.23,Q792I0,DeepLoc,classification,,2,Membrane
329,55.62,29.48,6.99,5.78,18.24,Q9Y256,DeepLoc,classification,,2,Membrane
520,41.15,28.85,14.42,14.62,11.35,E9QI36-2,DeepLoc,classification,,1,Mitochondrion
124,41.94,33.06,16.94,7.26,17.74,P0C2B7,DeepLoc,classification,,1,Mitochondrion
113,39.82,29.2,15.93,7.96,20.35,Q96HJ9,DeepLoc,classification,,1,Mitochondrion
123,43.9,32.52,14.63,8.13,17.07,Q86TS9,DeepLoc,classification,,1,Mitochondrion
855,49.82,25.61,9.71,11.58,13.68,Q86Y56,DeepLoc,classification,,1,Cytoplasm
315,35.87,27.3,18.73,14.92,11.75,Q8NEJ9,DeepLoc,classification,,1,Nucleus
693,41.99,36.22,9.67,10.97,13.71,Q08188,DeepLoc,classification,,1,Cytoplasm
151,41.06,35.76,11.26,11.26,9.93,B0FHH8,DeepLoc,classification,,1,Extracellular
316,42.09,31.65,13.61,11.39,14.56,Q940U6,DeepLoc,classification,,2,Membrane
265,47.17,24.15,13.21,12.83,14.34,Q9VZU4,DeepLoc,classification,,1,Mitochondrion
196,42.35,30.61,17.35,6.63,21.94,Q9NVS2,DeepLoc,classification,,1,Mitochondrion
621,36.23,35.43,14.65,10.95,17.07,P55199,DeepLoc,classification,,1,Nucleus
520,42.31,32.31,12.31,11.15,16.54,B2GV06,DeepLoc,classification,,1,Mitochondrion
239,39.33,33.89,11.3,13.39,6.69,Q9NR28,DeepLoc,classification,,1,Mitochondrion
695,43.02,31.37,13.24,11.65,10.65,B9DGY1,DeepLoc,classification,,2,Membrane
261,42.15,34.1,11.49,11.11,11.49,Q3ED65,DeepLoc,classification,,1,Plastid
667,48.58,30.28,9.45,9.3,17.69,O88561,DeepLoc,classification,,2,Membrane
391,43.73,30.69,12.28,11.0,12.79,Q5XF80,DeepLoc,classification,,1,Mitochondrion
683,48.61,30.6,8.93,9.37,20.06,Q5K4L6,DeepLoc,classification,,2,Membrane
169,51.48,31.95,8.28,3.55,18.93,D0VWV4,DeepLoc,classification,,2,Membrane
180,39.44,27.78,17.22,13.33,7.78,P49804,DeepLoc,classification,,3,Membrane
1392,44.68,28.38,12.43,12.93,9.7,Q6PB66,DeepLoc,classification,,1,Nucleus
375,45.07,33.07,10.67,10.67,15.47,Q8LCU7,DeepLoc,classification,,1,Mitochondrion
196,41.33,32.14,16.33,6.63,22.45,P82919,DeepLoc,classification,,1,Mitochondrion
503,37.57,37.38,11.93,10.14,20.68,P47239,DeepLoc,classification,,1,Nucleus
325,40.92,36.92,8.62,9.85,15.69,Q9FLY0,DeepLoc,classification,,1,Plastid
303,49.83,24.75,12.54,10.89,17.16,Q99MS8,DeepLoc,classification,,1,Cytoplasm
290,42.41,35.17,10.69,9.31,15.86,P18434,DeepLoc,classification,,2,Membrane
313,43.45,31.95,13.1,10.22,13.1,Q38906,DeepLoc,classification,,2,Membrane
463,44.92,28.29,11.66,12.31,17.06,P17694,DeepLoc,classification,,2,Membrane
290,44.48,30.69,12.41,11.38,12.41,P14604,DeepLoc,classification,,1,Mitochondrion
463,44.49,28.29,11.88,12.53,16.41,Q641Y2,DeepLoc,classification,,2,Membrane
511,43.44,33.66,9.98,9.39,19.96,Q9N2I8,DeepLoc,classification,,1,Mitochondrion
517,45.07,29.59,11.8,11.99,16.44,Q9BYC2,DeepLoc,classification,,1,Mitochondrion
240,47.08,35.0,5.83,8.75,20.83,A8MUP2,DeepLoc,classification,,1,Mitochondrion
237,39.24,35.86,11.39,12.24,5.91,Q9JIQ3,DeepLoc,classification,,1,Mitochondrion
414,39.86,33.82,11.11,11.84,13.77,Q91WL8,DeepLoc,classification,,3,Cytoplasm
414,40.82,33.57,10.87,11.35,13.53,Q9NZC7,DeepLoc,classification,,3,Cytoplasm
136,35.29,27.94,19.12,15.44,10.29,Q9CQY6,DeepLoc,classification,,2,Membrane
766,40.86,35.38,10.57,10.57,16.58,P15056,DeepLoc,classification,,3,Membrane
445,39.55,39.78,8.09,9.89,22.25,Q9FJG9,DeepLoc,classification,,1,Mitochondrion
466,45.28,36.05,8.15,8.8,13.3,Q9W351,DeepLoc,classification,,1,Cytoplasm
154,50.65,33.77,6.49,7.79,18.18,Q0DFC9,DeepLoc,classification,,2,Membrane
210,42.86,34.29,10.48,9.52,11.43,G4YEI5,DeepLoc,classification,,1,Extracellular
406,42.86,32.76,11.58,10.84,13.55,Q9LYA9,DeepLoc,classification,,1,Plastid
596,39.77,32.89,12.92,12.25,12.42,Q9FY99,DeepLoc,classification,,1,Plastid
881,51.19,30.31,8.97,8.06,14.19,A8IJF8,DeepLoc,classification,,2,Membrane
198,44.95,29.8,10.61,12.63,6.57,Q9P000,DeepLoc,classification,,1,Nucleus
313,43.13,32.27,13.42,10.54,12.46,Q8NEX9,DeepLoc,classification,,1,Cytoplasm
384,45.05,31.25,11.2,10.16,13.54,Q96CB9,DeepLoc,classification,,1,Mitochondrion
499,42.08,32.87,10.22,12.02,15.03,Q9FI53,DeepLoc,classification,,1,Cytoplasm
601,35.27,34.61,16.64,11.31,11.15,Q56NI9,DeepLoc,classification,,1,Nucleus
558,41.94,32.62,11.11,10.57,15.05,P06744,DeepLoc,classification,,2,Cytoplasm
558,43.37,30.82,10.93,10.93,15.41,Q6P6V0,DeepLoc,classification,,1,Cytoplasm
475,41.26,30.32,11.79,14.11,16.63,Q96KP4,DeepLoc,classification,,1,Cytoplasm
207,40.1,29.95,14.01,13.04,14.98,Q9HAP6,DeepLoc,classification,,2,Membrane
207,40.1,28.99,14.01,13.04,15.94,Q9Z252,DeepLoc,classification,,2,Membrane
207,40.1,28.99,14.01,13.04,15.94,O88951,DeepLoc,classification,,2,Membrane
2225,45.48,31.42,9.35,10.92,17.35,P27708,DeepLoc,classification,,2,Cytoplasm
157,51.59,33.12,7.01,3.82,19.75,Q5ZIS0,DeepLoc,classification,,2,Membrane
201,34.33,56.22,4.48,3.98,19.4,Q9FNQ2,DeepLoc,classification,,2,Membrane
420,44.29,26.9,14.29,12.86,14.76,Q9HC36,DeepLoc,classification,,1,Mitochondrion
438,47.03,32.65,9.13,9.59,15.98,Q5NCQ5,DeepLoc,classification,,2,Cytoplasm
261,44.06,38.7,6.9,7.28,17.62,P35737,DeepLoc,classification,,2,Membrane
159,47.17,24.53,13.84,11.95,13.84,Q2KI49,DeepLoc,classification,,1,Mitochondrion
192,37.5,30.21,17.19,10.94,13.54,P27683,DeepLoc,classification,,1,Plastid
1105,37.74,34.39,12.58,11.31,16.2,Q7Z3B3,DeepLoc,classification,,1,Nucleus
1216,44.33,29.61,9.79,13.65,14.64,Q148V7,DeepLoc,classification,,1,Lysosome/Vacuole
1216,43.91,29.69,10.03,13.65,14.8,Q9P260,DeepLoc,classification,,2,Lysosome/Vacuole
524,42.75,33.4,10.31,10.31,19.66,Q9NNW7,DeepLoc,classification,,1,Mitochondrion
637,43.96,30.93,10.2,11.93,15.07,Q8CIG8,DeepLoc,classification,,1,Nucleus
637,43.96,30.93,10.2,12.09,14.91,O14744,DeepLoc,classification,,3,Cytoplasm
511,43.44,31.9,11.74,11.74,14.09,Q6AVT2,DeepLoc,classification,,1,Plastid
760,43.29,31.18,13.03,11.05,16.05,O04532,DeepLoc,classification,,2,Membrane
1205,40.5,32.45,12.61,12.12,11.87,B6DMK2,DeepLoc,classification,,1,Nucleus
132,31.82,30.3,34.09,2.27,12.88,K9NVA6,DeepLoc,classification,,1,Nucleus
358,44.97,31.01,13.13,10.89,10.06,P12113,DeepLoc,classification,,2,Membrane
